ID,appellation,alternativeNames,gender,verbaleDating,wikidata_id,gnd_id,occupation,resource_urls
a5777701-5584-4ba8-b6dc-7737a7c876df,"Muggenthal, Maria Anna von","Vöhlin von Frickenhausen, Maria Anna",FEMALE,,,,,
a3c8ca47-cf89-4a85-9188-dfff5ead93a7,"Vöhlin von Frickenhausen, Hans Christoph IV.","Vöhlin, Hans Christoph IV.",MALE,,,1047178443,,
a32d10f1-70c6-4cbd-a230-63daf849e953,"Freyberg, Veronica von","Vöhlin von Frickenhausen, Veronica von",FEMALE,,,,,
9b501e93-cd77-4a89-8872-7026c77d5611,"Albersdorf, Helena von","Vöhlin von Frickenhausen, Helena von",FEMALE,,,,,
98d8cbf3-977e-44c6-bf7f-d603dfef4cee,"Vöhlin von Frickenhausen, Hans Christoph III.","Vöhlin, Hans Christoph III.",MALE,,,,,
922be943-baca-4ce9-b2b0-4a53933d4736,"Stoß, Margaretha","Vöhlin, Margaretha",FEMALE,,,,,
86fbcf84-e5f5-411c-9359-52812c257f14,"Vöhlin, Konrad",,MALE,,,,,
7836c918-034e-4f11-9678-60c98fcd8f4b,"Welden, Maria Johanna von","Vöhlin von Frickenhausen, Maria Johanna von",FEMALE,,,,,
643ba9c0-92ed-42df-abb4-1889c8359cf0,"Huter, Margaretha","Vöhlin von Frickenhausen, Margaretha",FEMALE,,,,,
51418dd8-0b7f-43bb-a2d9-645b950df845,"Vöhlin von Frickenhausen, Erhard, d. Ä.","Vöhlin, Erhard, d. Ä.;Vöhlin, Erhard II.",MALE,,,1234161923,,
4360c94b-f842-4943-b84b-12af56166b02,"Vöhlin, Hans (Konrad)",,MALE,,,,,
343842bc-a474-45be-a31a-512b032e0258,"Roth zu Bußmannshausen, Maria von","Roth und Bußmannshausen, Maria von;Vöhlin von Frickenhausen, Maria von",FEMALE,,Q115738860,100686567,,
65007eaf-977f-455a-b653-e14766a8a1cd,"Leibetseder, Stefanie",,FEMALE,,Q95193114,1035438798,author,
8c49f248-204d-48a8-a0e5-9d4606562f48,"Verschaffelt, Peter Anton von",,MALE,,Q567395,118804286,sculptor,
746f7a42-7127-4ed0-8858-678e326ce59a,"Grupello, Gabriel de",,MALE,,Q1489831,118698613,sculptor,
6e577cfb-ad75-4780-b2cc-d4ae92c4ce6c,"Egell, Paul","Egell, Johann Paul",MALE,,Q874984,118529013,architect;plasterer;sculptor,
63b8f619-6d8d-4cf5-8dd6-8fcd824680fa,"Branden, Johann Matthäus van den",,MALE,,Q1695476,101217882X,plasterer;sculptor,
3f003287-37ac-42b3-aa1e-805a95e3331f,"Albuccio, Giuseppe Antonio",,MALE,,Q1528118,1139464094,plasterer,
f7725029-ebb6-4de7-a43b-fcd5a4596805,"Schlichten, Johann Philipp van der",,OTHER,,Q18508397,,painter,
ea2b6075-6c8b-4bc2-b5f6-dd6805738790,"Brinckmann, Philipp Hieronymus",,MALE,,Q1660818,135647223,painter,
9b20d32c-530d-4f46-a1b4-52d1bc62a19f,"Asam, Cosmas Damian","Asam, Cos.;Asam, Cosmas D.;Asam, Kosmas Damian",MALE,,Q715693,118504606,commissioner;designer;marble worker;painter,
512906df-d389-46ba-8261-ba350682f86a,"Krahe, Lambert",,MALE,,Q1801378,11894519X,painter,
3505cd0f-a5f7-4bbf-89a8-fb49b6e0b562,"Pellegrini, Giovanni Antonio",,MALE,,Q1358364,119234238,painter,
6b2637a1-3739-4cf6-9680-da641cef7d20,"Rischer, Johann Jakob",,MALE,,Q1694922,101229739X,architect;construction manager,
fd152db9-d130-47c3-b2be-0741a09c804c,"Karl Theodor, Pfalz, Kurfürst","Kurfürst Karl IV. Theodor von der Pfalz und Bayern, Herzog von Pfalz-Sulzbach",MALE,,Q44961,118560190,commissioner,
46db956f-4674-4723-930b-69b609f80c2e,"Karl Philipp, Pfalz, Kurfürst",Kurfürst Karl III. Philipp von Pfalz-Neuburg ,MALE,,Q62594,118720953,commissioner;donor,
f9de1b9d-1398-41a3-8c81-003ff7066040,"Pigage, Nicolas de",,MALE,,Q316227,118854704,architect;builder;designer,
cb886275-26c1-4224-bcb1-4f03895582f9,"Herwarthel, Johann Kaspar",,MALE,,Q1478264,118818961,builder,
c868ccf1-c857-4233-8d72-3652a993cb58,"Froimont, Johann Clemens",,MALE,,,1012264793,builder,
615907ea-bffe-41e7-96ff-ae89bd880a92,"Hauberat, Guillaume d'","Hauberat, Guillaume de",MALE,,Q1553971,101237954X,architect;builder;construction manager,
28107e4d-1e76-4f29-82f4-2b309b632336,"Rabaliatti, Franz Wilhelm",,MALE,,Q108775,121148793,builder,
dd0e9a31-91f3-4bec-8374-a6468c5fb81b,"Galli da Bibiena, Alessandro",,MALE,,Q876687,119090031,architect;builder,
287faf22-82c3-4974-8ec4-b09a963c9d6a,"De la Fosse, Louis Rémy",,MALE,,Q1362304,118778463,architect;designer,
9a1cc6a5-b68c-4a89-a497-1b362ad651c8,"Maria Elisabeth Auguste, Pfalz, Kurfürstin",,FEMALE,,Q272476,119531720,commissioner,
4033085d-0ce0-43f4-8dfc-1949843c8c9c,"Egell, Augustin",,MALE,,Q767733,129102547,plasterer,
0e907b78-0113-4748-80be-07b8e1b42fc0,"Zeller, Franz",,MALE,,,,cabinetmaker,
4c00761a-52b7-46ea-a3a6-0dc450b1727c,"Lamine, P.",,MALE,,,,sculptor,
285ad2a1-93aa-42d5-b67c-156358735a17,"Pozzi, Giuseppe",,MALE,,Q1706500,139232206,plasterer,
e11211fd-bd48-44c2-ba97-91a086e95749,"Pedetti, Francesco",,MALE,,,,painter,
61323886-6d84-407a-895e-36c00c3330c5,"Vocke, Carolus",,MALE,,Q47520256,117752991,painter,
0a4405ff-4e1e-42c9-9050-90b78f364773,"Goudreaux, Pierre",,MALE,,Q47509050,1012267261,painter,
e3329969-27a9-41fc-acd7-fd3fe46d7894,"Stier, Josef",,MALE,,,,cabinetmaker,
c42391eb-a051-420f-adf3-eef2d2283966,"Morath, Johann Anton",,MALE,,,,painter,
35342bc6-19cf-47e8-9576-61ba17f7d7cd,"Wentzinger, Johann Christian",,MALE,,Q106952,118766988,painter;sculptor,
0f610b7e-4baf-41be-9a4f-7366504f6ce3,"Göser, Simon",,MALE,,Q2287526,119492415,painter,
015dc51f-6275-4ea2-b504-ddf6cbcfe888,"Hergott, Marquard",,MALE,,Q1902419,118703803,commissioner,
edf56429-f47f-4783-b894-a9f5f87e45d1,"Beinthner, Johann Gottfried",,MALE,,,,plasterer,
a7cdbb9b-c7d1-418b-b00f-4cf61f94d17e,"Baerna, Giovanni",,MALE,,,128681675,plasterer,
af95c9c7-a56e-416e-8e84-c5885f52013c,"Gebhard, Johann Jakob",,MALE,,,141463716,painter,
fad54ddf-6eb7-48b9-a5b1-8803bb2b473b,"Schrottenberg, Philipp Dietrich Franz",,MALE,,,,commissioner,
14a5388a-5d4d-4bd5-b59e-58a03863879a,"Schrottenberg, Wolf Philipp",,MALE,,Q55875713,119476231,commissioner,
0e502e91-01f9-4ca5-8ff6-cb20573d6165,"Schrottenberg, Otto Philipp",,MALE,,,,commissioner,
40232f4f-065c-48b5-9811-2d4e76ed5f4a,"Dientzenhofer, Johann",,MALE,,Q77559,118832328,architect;builder,
a6f63f9c-12f7-42c8-bc23-347ab866591c,"Albin, Conrad",,MALE,,,,plasterer,
e6d0db5c-8cbc-4d6f-b862-a8b15cb29d8a,"Dientzenhofer, Johann Leonhard",,MALE,,Q106358,119045850,architect;builder,
2f41198c-b634-4077-9e4f-60d07dc3d336,"Heußlein von Eussenheim, Anna Katharina Sophia",,FEMALE,,,,commissioner,
9b84839d-733b-4c64-892d-73ef950c8267,"Roth, Franz Joseph Ferdinand",,MALE,,Q721608,119498146,plasterer,
0b78e114-64b2-4c95-a515-767d9a8c2080,"Beinthner, Johann Christian",,MALE,,,,plasterer,
292ebcdb-1f16-4461-a779-2dfa97068a45,"Lehr, Hans Wolf",,MALE,,,,plasterer,
088d0345-f975-4293-b431-24be3fd4b4c5,"Dichtel, Franz Joseph",,MALE,,,,painter,
d633c605-9abf-4665-b022-76976a87e6c5,"Häußler, Bernhard",,MALE,,,,sculptor,
6722d0d5-65a5-4ddc-8d5f-6658c493d11e,"Wolf von Wolfsthal, Philipp Gaston",,MALE,,Q60830838,121538443,commissioner,
226ace51-b715-42e0-a8dc-197e87e1d095,"Schönborn-Buchheim, Damian Hugo, Konstanz, Fürstbischof",,MALE,,Q69886,118820613,commissioner,
e2cd2d33-7150-4ead-bfaa-8cd8bb00f3cb,"Kunzelmann, Adam",,MALE,,,12192663X,carpenter,
2660b80d-757d-40d9-992d-7bb1a71f3c98,"Stahl, Johann Georg",,MALE,,,123049970,carpenter,
72448a7a-957e-47f6-a8f2-132f4f26a847,"Keßler, Andreas",,MALE,,Q498751,123204070,builder,
ee0e6399-c401-466a-9828-6067da7f988b,"Petrini, Antonio",,MALE,,Q604103,118593285,architect,
6a8908f7-952c-4c8a-ba4c-75255d810653,"Neumann, Balthasar",,MALE,,Q61349,118587269,architect;construction manager,
164ef19a-7fb5-4c8e-92f7-d780d9d1f149,"Testelin, Louis",,MALE,,Q3263167,12498584X,template provider,
cc540255-f129-4cea-aca4-95c3f77c1fbf,"Franz Anton, Hohenzollern-Haigerloch, Graf",,MALE,,,1017716560,commissioner,
b3916818-6d5a-4651-aec6-84cbcea56294,"Meinrad I., Hohenzollern-Sigmaringen, Fürst",,MALE,,,13390055X,commissioner,
a4cfac1b-d15e-426d-9abd-746beade90f4,"Christoph von Hohenzollern-Haigerloch, Graf",,MALE,,,101856134X,commissioner,
f8dde9f7-f479-42ae-abce-6ee6cc76f0bc,"Beer, Michael","Perr, Michael;Bähr, Michael;Behr, Michael;Bär, Michael",MALE,,Q1926920,118657879,architect,
2d5e08c3-60bc-4d40-8ed8-dab08fe56834,"Schütz, Nikolaus",,MALE,,,105801465X,plasterer,
e6b65816-b19b-4d23-8111-db1a503dff94,"Au, Andreas Meinrad von",,MALE,,,119054310,painter,
e42fa520-08ad-4ebe-be86-2a62f8b548ae,"Joseph Friedrich Ernst von Hohenzollern-Sigmaringen, Fürst",,MALE,,,121957586,commissioner,
b40d84f9-a7d6-4af1-8ce4-8976c638b471,"Katharina, Hohenzollern-Haigerloch, Gräfin, geb. Prinzessin von Welsperg und Primör",,FEMALE,,,1017955921,commissioner,
9da81551-cdc6-4474-9f9f-ac1580eb5ddb,"Maria Theresia, Hohenzollern-Sigmaringen, Fürstin, geb. Waldburg zu Trauchburg",,FEMALE,,,1017716889,commissioner,
9aacec9f-d7a8-4d72-b99f-7bf2da29899b,"Stockher, Hans",,MALE,,,,builder,
175b1c7b-2002-44ab-b587-bb04541fd736,"Großbayer, Franz",,MALE,,,,builder,
5f59ca0f-a53e-4d4a-8021-8f04e5da65d8,"Hobs, Franz Magnus",,MALE,,,1012274373,sculptor,
b39cebf9-2da9-4944-812b-b2607b5cbc06,"Höfer, Johann Georg Ludwig",,MALE,,,14330545X,architect,
4847e540-c8c3-11e9-bacf-4d9aa20dadba,"Kaltental zu Aldingen, Georg Wolfgang",,MALE,,,,commissioner,
1fd0de60-c8c7-11e9-bacf-4d9aa20dadba,"Kaltental zu Aldingen, Heinrich",,MALE,,,,commissioner,
267cbe60-c8c6-11e9-bacf-4d9aa20dadba,"Reith, Paul Ambrosius",,MALE,,Q105079664,1181726018,painter,
a9dda58e-6a9b-44a1-abba-bd515e6ba2a4,Franz Arnold von Wendt zu Steinheim,,MALE,,,,commissioner;painter,
48c2f7e2-0a11-4e06-8d33-d01d37702374,Wendt zu Crassenstein (Familie : 14. Jh.-18. Jh.),,,,,1013079981,commissioner,
bd429e55-dc84-4ae3-8d8b-dda63e0df3d8,"Brachum, Laurenz von",,MALE,,Q1808270,18941961X,architect,
b71aab0a-1842-4841-8488-5bfe2eb39269,"Kern, Paridom Daniel",,MALE,,Q94895725,102544874X,commissioner,
4d3afd56-59a7-41e6-8900-b03b97f50bc2,"Middeldorp, Peter",,MALE,,Q94869600,,commissioner,
002c2a52-b2e6-4195-848e-bef27adcf8af,"Trocke, Jacob",,MALE,,,,commissioner,
d2b58a34-d2a5-4c51-8bb1-ce008d7e3d91,"Adelmann von Adelmannsfelden, Joseph Anselm",,MALE,,,138093776,commissioner,
14933d2c-7fb5-42d7-b8ce-2b5c095b43f0,"Adelmann von Adelmannsfelden, Johanna Josepha, geb. von Reischach",,FEMALE,,,,commissioner,
dcf9b2e7-3fbe-490b-8de9-6cca84fbbc62,"Nieberlein, Johann Nepomuk",,MALE,,,,painter,
bdfbd4c8-9c6c-497b-a6d8-e68448c758e1,"Tempesta, Antonio",,MALE,,Q605447,118801600,template provider,
d8625f67-0150-4c0e-904e-42f42ce64b9e,"Rantzau, Heinrich",,,,,,commissioner,
c62f81f7-848f-448e-93dc-0f71cc74b641,"Albers, Laura",,FEMALE,,,,author,
d7903e75-36e5-43e8-99e8-ef95699ccbf3,"Räntz, Johann Gabriel",,MALE,,Q18508389,13999047X,sculptor,
a4dd964e-860b-4289-ae98-b9481fcb244d,"Catenazzi, Andrea Domenico","Catenadio, Domenico & Catenazi, Domenicus & Cadenazzi, Domenico",MALE,,,,plasterer,
d9c5d551-473c-4045-b2ae-c3f8ccab06d0,"Schreyer, Gabriel",,MALE,,Q55915381,137151276,painter,
ac0db9a1-14e5-4d83-b4da-e349baaa5b7c,"Brendel, Johann Andreas",,MALE,,Q106617992,,painter,
f85d1d9d-97c0-4a54-9440-bac09a9ddd9b,"Georg Wilhelm, Brandenburg-Bayreuth, Markgraf",,MALE,,Q524172,119113007,commissioner,
c11384d0-c59d-11e9-9b89-139a7d3e65b8,"Plato, Hippolytha Agnese von",,FEMALE,,,,commissioner,
8a5d2bd0-c59d-11e9-9b89-139a7d3e65b8,"Marenholtz, Georg Wilhelm von",,MALE,,,,commissioner,
e15a4e40-c59d-11e9-9b89-139a7d3e65b8,"Vick, Christian Georg",,MALE,,Q1079814,1035179245,builder,
3e227120-c59e-11e9-9b89-139a7d3e65b8,"Pickhardt, Johann Georg",,MALE,,Q95344166,1038028922,painter,
285167b9-fe34-4ed7-a70c-9be2d4ea35cb,"Büchner, Dieter",,MALE,,,1050831381,author,
cc13f19b-e4e9-4e87-9105-b3959cb45462,"Schleicher, Franz",,MALE,,,143611747,commissioner,
57d2eb88-55df-4180-9800-f914c1b5d95f,"Röhlein, Wolff",,MALE,,,,commissioner,
b16a891e-4c33-44c3-833c-6e63488449f8,"Ebert, Hans",,MALE,,,,carpenter,
c6cf5ff0-fda0-487e-b569-fdf8f349d20e,"Wolff, Hans",,MALE,,,,builder,
0c0272b1-868c-4872-a3d9-49ac43af9d4c,"Reincke, Hans",,MALE,,,,painter,
636e1af3-737f-4b6c-93b2-864f806725b9,"Schröder, Ernst",,MALE,,,,commissioner,
c6115891-4f13-44c0-9064-4eccea5b6f12,"Ahlefeldt, Jürgen von",,,,,,commissioner,
97b44684-165e-43bd-86ef-54900d4f9180,"Wisch, Melchior von der",,,,,,commissioner,
7e40fea3-c9f8-4893-8afe-cc01ee2118c3,"Ahlefeldt, Bendix von",,,,,,commissioner,
484bf4eb-adf9-4bb1-a31b-980157a4efad,"Ahlefeldt, Johann Rudolph von",,,,,,commissioner,
ca0f25f9-1205-444c-add3-5b128c372b87,"Hemmer, Johann Christoph",,MALE,,,,sculptor,
9a978a84-8994-4756-9541-58097236986f,"Lucchese, Carlo Domenico",,MALE,,,136156606,plasterer,
396f8b3d-6b1e-46c2-ab5b-a43382ffcb99,"Lucchese, Bartolomeo",,MALE,,,138829640,plasterer,
ee94728d-a482-4c88-ae43-e64b87caa89e,"Müller, Johann Heinrich",,MALE,,,,painter,
ec722fe4-fbff-44c6-8e8a-f633a279cbea,"Albrecht, Sachsen-Coburg-Gotha, Herzog",,MALE,,Q69249,117760846,commissioner,
6c22a24d-e17e-4a7b-96f2-cdaf87cd8719,"Franz Josias, Sachsen-Coburg-Saalfeld, Herzog",,MALE,,Q62273,102109079,commissioner,
986052a9-d244-41ba-88dd-ffbf7264c022,"Richter, Christian (I.)",,MALE,,Q24461938,121624013,architect;painter,
afdff848-fd58-4557-9d58-155c03ac8e9e,"Carbonetti, Domenico",,MALE,,,128495464,plasterer,
dc872aed-3104-4a3c-8ae5-f949cca19780,"Susanne Elisabeth, Sachsen-Coburg, Herzogin",,MALE,,,130061891,commissioner,
89936b31-a6cf-4166-bf55-1a7759660118,"Passe, Magdalena",,FEMALE,,Q438750,121239985,template provider,
5214f4fd-0726-45d2-93d4-38bead99fb93,"Tagliata, Carlo",,MALE,,,128496088,plasterer,
ab08e3dc-58e0-478f-adb1-a1751a9661ca,"Cardorata, Domenico",,MALE,,,,painter,
1bcebceb-6ca7-479a-8081-2982ba99e36c,"Servi, Antonio",,MALE,,,,painter,
3c11b06a-3ff3-4b55-bc42-e45f1b27be48,"Rubens, Peter Paul",,MALE,,Q5599,11860354X,template provider,
d5df2aae-96b7-4c1a-93ed-422fcaa6f45f,"Boullogne, Louis",,MALE,,Q2617951,124986269,template provider,
3adf05a8-2ec9-4f7e-b576-4abaec6603ec,"Baudet, Etienne",,MALE,,Q3592059,122828011,template provider,
6dd2ce4c-cf14-45d0-9feb-a0c92bb97d71,"Perrault, Charles",,MALE,,,,template provider,
798bc451-2111-4f31-92ad-623fa7ae48c1,"Carcani, Nicola",,MALE,,,,architect;plasterer,
38421a84-2a8d-4b83-b840-33785cfc8d3a,"Rossi, Girolamo",,MALE,,,,plasterer,
19074c95-26ac-4d44-aed3-513b52f67288,"Giorgioli, Francesco Antonio",,MALE,,Q680148,118539450,painter,
c4edb090-f559-4970-b9fb-aba18df45709,"Lammers, Seivert",,MALE,,Q51285583,109717090,painter,
861abb20-a8ee-4c9d-881c-1b7a81e08e01,"Hertzig, Stefan",,MALE,,Q14826063,173486347,author,
6221105e-a028-4504-a624-33d2fcd45218,"Pictorius, Johann Martin",,MALE,,Q95248151,116179260,artist;construction manager;painter,
dd1f9ee7-5e1d-45f5-a5d5-2b90c248042c,"Mengersen, Bruno Burchard von",,MALE,,,,commissioner,
941b08f1-dbae-45e2-97d7-17bc0391d27a,"Mengersen, Franz Josef von",,MALE,,,,commissioner,
b4894ed8-45a1-4ed1-97cb-ecbd2b10ea74,"Corfey, Lambert Friedrich von",,MALE,,Q1477602,118522132,architect,
243c1653-d6e2-4939-98e6-433837319869,"Pictorius, Gottfried Laurenz",,MALE,,Q1539320,116179252,architect,
0d9c3cf3-b71b-4418-941a-e8bab856b025,"Stratmann, Anton Joseph",,MALE,,Q590809,119530767,painter,
2e75b55c-864b-4c7a-a289-2719fdba2ede,Gräfin zu Münster-Ledenburg,,FEMALE,,,,painter,
ae6bb76a-8459-4ae4-8796-c8a7892b4028,"Kopp, Gottfried (1652–1723)",,MALE,,,,commissioner,
972c5774-948d-4376-8868-cf2d7bbc5588,"Bauer-Wild, Anna",,FEMALE,,,1126459860,author,
5b0be70b-eba0-4d86-827a-f5817b3c13f0,"Grof, Guillielmus de",,MALE,,,118718940,plasterer;sculptor,
f8355d69-f2c3-46c9-921c-f82e199781d6,"Gumpp, Johann Anton",,MALE,,,129087890,painter,
c51368b3-098b-425f-b53e-3d02d397bd99,"Senf, Walter",,MALE,,,,painter,
c285a8bd-4df0-43cf-97b6-200de6616821,"Bäcker, Anton",,MALE,,,,painter,
9faa5d0b-8ccb-43c2-b96f-08d73de6e8e1,"Hascher, Johann",,MALE,,,,painter,
9177f689-f78f-4519-8a95-856c7118e29d,"Hörmannstorfer, Ambrosius",,MALE,,,129114316,painter,
7faa3ce9-4a74-4516-ae02-d5c6cd5e6f9e,"Söker, Franz",,MALE,,,,painter,
6dfe34a5-5e24-4c05-9611-8a47244e1489,"Schulze, August",,MALE,,,,painter,
675a7648-d966-4b63-8d56-afcdcfca6af8,"Stephan, Karl",,MALE,,,,painter,
43d75050-ef91-4e15-a5cd-c2b85b8f9793,"Groß, Eckart",,MALE,,,,painter,
5c64ec3f-7c78-442b-9536-a23be7389a78,"Maximilian II. Emanuel, Bayern, Kurfürst",,MALE,,,11857941X,commissioner;painter,
9e63f4c5-6911-4804-b9dc-988dfb588f05,"Pichler, Johann Adam",,MALE,,,122769627,artist,
e997c510-5030-4309-9a36-eaddddd58a64,"Effner, Joseph",,MALE,,,118687972,architect,
cf01c1a7-8fbc-442e-97b7-b92fa4abf085,"Werthern, Johann von",,MALE,,,136502326,commissioner,
0b056fde-cf5a-4ee5-a107-bc05933adbfd,"Beichlingen, Adam von",,MALE,,Q25476959,1020907754,commissioner,
c2f1eab7-aad5-4f96-b97c-53c5fc9ae375,"Stange, Florian",,MALE,,,,commissioner,
890d2fc0-3143-483a-b282-ebb051edf6c8,"Stange, Heinrich",,MALE,,,,commissioner,
357110b9-335a-4abc-bea9-ff6545047a05,"Stange, Kaspar",,MALE,,,,commissioner,
44ce6f18-425a-4b0e-87df-a4551af35f6a,"Werder, Joachim Friedrich von",,MALE,,,,commissioner,
f03dead2-a316-4f1c-af06-90caca634667,"Gaivan, Lilia",,FEMALE,,,,author,
edfd08e9-ac24-4044-b57a-2fd6f3063dd5,"Carlo di Cesare, del Palagio","Cesari, Carlo di;Pallago, Carlo",MALE,,,128737336,plasterer;sculptor,
edb981e1-c3a1-49e7-8706-ec2158e9a8ca,"Ponzano, Antonio","Ponzoni, Antonio",MALE,,,133656829,painter,
b078965f-a34f-4617-93e8-d3be78aac94f,"Paduano, Alessandro","Scalzi, Alessandro",MALE,,,119377802,painter,
054a5008-09a9-4b87-a4fb-a6ed2ebda7fb,"Geiger, Franz Josef",,MALE,,,12283464X,painter,
e02cdfc1-e4ee-429d-bfdd-d266ecfbc07a,"Sustris, Friedrich","Sustris, Federico;Sustris, Federico di Lamberto;Sustris, Frederick;Sustris, Frederik;Sustris, Fridericu",MALE,,Q67350,118799487,architect;designer;painter;template provider,
c84234af-64d5-4ed1-9869-f4ff54d0460b,"Wilhelm V., Bayern, Herzog",,MALE,,Q60568,118771841,commissioner,
5b3380d3-cbf6-46a7-b035-69a82c769816,"Ferdinand Maria, Bayern, Kurfürst",,MALE,,,119105691,commissioner,
d67d3d30-8880-4b99-8485-5ff0872599e0,"Ludwig X., Bayern-Landshut, Herzog",,MALE,,Q61496,11872939X,commissioner,
2fb67422-1cb3-4313-be4d-57521a0bbe73,"Ludwig II., König, Bayern",,MALE,,,118574892,,
739b3e64-aeb6-47de-be57-a3b6c72c8db7,"Renata, Lothringen, Herzogin","Renata, Bayern, Herzogin",FEMALE,,,118836218,,
55ca4633-55a2-4e7b-a247-207c9adb2b74,"Albrecht V., Bayern, Herzog",,MALE,,Q60907,118647571,commissioner,
6664cf19-a7a2-48f2-9f0f-d965143edfae,"Studnitz, Hans Adam von",,MALE,,Q1538370,124253385,commissioner,
6416abf0-5fd6-45ac-9f80-ab56a507730f,"Ritter, Johann Heinrich",,MALE,,,,artist;painter,
6ba7b75f-7379-43ea-895c-309938878533,"Vogel, Benedikt",,MALE,,,,plasterer,
c7b05292-e2fc-479d-a348-e3ea3404e2f9,"Freyberg-Eisenberg, Franz Joseph","Freyberg, Franz Joseph von",MALE,,,1195070934,commissioner,
b4c0ed8d-d58c-4caa-aa35-f0cd83dc77ba,"Bluem, Abraham",,MALE,,,,architect,
e77e7e62-7545-434b-817b-073db39bd65a,"Dietrich, Johann Friedrich",,MALE,,,,painter,
a01b013d-250c-4e95-8fe7-9e22a0ad1a91,"Dietrich, Johann Heinrich",,MALE,,,,painter,
f399a5dc-e827-4abd-bba5-ce8f97f888fc,Graf Gerhard II. von Dernath,,MALE,,Q108688,136192041,commissioner,
dad274f7-246b-44e6-b49e-568c2fab2ae7,Friedrich Otto Graf von Dernath,,,,,,commissioner,
f12a54b6-d1ca-4696-9371-0223b5308157,"Kuhn, Johann Nikolaus",,,,Q1692174,118976117,architect,
3dcd8904-d068-4baf-8db1-87414af61a9c,"Greggenhofer, Georg",,,,Q1418010,122918339,architect,
b86fecc5-8fd5-4cf1-a86e-5ea8c34e15ec,"Simola, Johann Gottfried",,,,,121605930,painter,
b54d2972-0471-4450-bdce-494934b4bbf4,"Brühl, Heinrich Graf von",,MALE,,Q214949,118674609,commissioner,
3114ca5c-f829-43a5-ba42-353956afb503,"Knöffel, Johann Christoph",,MALE,,Q114916,118723790,architect;designer,
a6975c53-a0d4-42a7-93b9-45b2e001664b,"Torelli, Stefano",,MALE,,Q468130,122446879,painter,
01111f66-5211-4aec-afb1-0991cfab675c,"Flachslanden, Johann Baptist Anton von",,MALE,,Q3163840,117731846,commissioner,
c4c410f5-d099-4313-9aa0-4a97cb1c0f05,"Brenken, Ferdinand von",,MALE,,,,commissioner,
df0080c5-83c1-4679-b988-6230ebf97c07,"Wurmstich, Nikolaus",,MALE,,,,architect,
4a337ad2-891f-4f9b-8af1-9fbfc0abfefe,"Hensemann, Anton",,MALE,,,,architect,
1fb38dc0-3b87-4616-9bc4-e9bad265c401,"Göckel, August",,MALE,,,138680752,commissioner,
c3a8a620-9e7b-4769-b8e5-4d1bfbf713db,"Leinberger, Christian","Leimberger, Christian",MALE,,,119144204,painter,
c1ce8433-7429-4ff3-a3b0-402ee04d097a,"Ludwig Friedrich Karl, Hohenlohe-Neuenstein-Öhringen",,MALE,,Q11763744,142851876,commissioner,
b06dc749-6321-46ff-a436-fa445d1090bb,"Magdalena, Hohenlohe-Weikersheim, Gräfin",,FEMALE,,Q75345731,122062345,commissioner,
8d0d3e59-7232-4c55-98b2-734fbf5cdf66,"Kern, Georg",,MALE,,Q94884014,123516064,builder,
ba75461c-b113-4887-8798-8eac2d8fb6fd,"Schillinger, Johann Jacob",,MALE,,Q55117167,123538890,painter,
354e8b7f-92b1-4031-8fe0-0973b47a3f42,"Saint-Non, Claude Richard",,MALE,,Q2305074,119148226,template provider,
1a927f51-17b8-46ea-bade-5ad5e8d5072a,"Robert, Hubert",,MALE,,Q548205,118601482,template provider,
f76fddf1-62c0-42d8-9194-08fecfb77b15,"Karl, Hessen-Kassel, Landgraf",,MALE,,Q62516,118560050,commissioner,
5b74e880-6e0d-11ea-a2e8-4df471d28874,"Harms, Johann Oswald",,MALE,,Q1695730,116482990,artist;designer;originator;painter;template provider,
31aa5a9f-f8ce-4ce3-a0b1-a684ace636ff,"Auwera, Jakob van der",,MALE,,,11888065,sculptor,
f49439c3-6436-4038-9e27-3dceff3240d3,"Hessen-Wanfried, Christina Franziska Polyxena von",,FEMALE,,,1309253471,commissioner,
0700c15b-25ac-4cc1-b1c7-c9d786f5b294,"Löwenstein-Wertheim-Rochefort, Dominik Marquard von",,MALE,,,117186740,commissioner,
046d04e3-ff94-4f51-82fb-f890a2749289,"Ferrandini, Giovanni Battista",,FEMALE,,,116466472,painter,
a610c113-5eb3-47bb-8a99-56276b1bd5a0,"Kreß, Johann",,MALE,,,,plasterer,
660c8a68-82d6-4412-9223-e3049e7ebffc,"Wicko, Johann Baptist",,FEMALE,,,,plasterer,
f8359f88-265c-4d87-b075-17a4822c05a6,"Gemmingen, Maria Anna Margaretha von, Lindau, Fürstäbtissin","Gemmingen-Steinegg, Maria von;Gemmingen, Maria von",FEMALE,,Q1312203,116538236,commissioner,
2c75bd8d-e53c-4564-a1c7-baffb78763ca,"Wiedemann, Christian","Widemann, Christian;Wiedenmann, Christian;Widmann, Christian;Widtmann, Christian",MALE,,Q83704976,122787676,architect,
3a77f62d-c791-4561-9136-bf9f31fc5bdb,"Spiegler, Franz Josef","Spiegler, Johann;Spiegler, Franz Joseph;Spiegler, Franz J.",MALE,,Q321875,118798251,painter,
fcc67a0d-9f8e-4569-8f2b-cd3ac3e1c895,"Syrg von Syrgenstein, Franz Johann Anton, Konstanz, Weihbischof","Sirgenstein, Franz Johann Anton von",MALE,,,,commissioner;donor,
